"Timestamp","FCU-00-06   CO2 Extended Trend Log","FCU-00-06 SaTmp Extended Trend Log","FCU-00-06   ClgTmpSp Extended Trend Log","HFCU-00-06   HtgTmpSp Extended Trend Log","FCU-00-06 ZnTmp Extended Trend Log"
"23/03/2020 2:45:35 AM","615.20","17.39","25.00","21.00","19.70"
"23/03/2020 2:40:35 AM","596.20","17.40","25.00","21.00","19.71"
"23/03/2020 2:35:35 AM","632.80","17.42","25.00","21.00","19.72"
"23/03/2020 2:30:35 AM","591.20","17.43","25.00","21.00","19.73"
"23/03/2020 2:25:35 AM","597.60","17.44","25.00","21.00","19.75"
"23/03/2020 2:20:35 AM","614.00","17.45","25.00","21.00","19.76"
"23/03/2020 2:15:35 AM","623.00","17.46","25.00","21.00","19.77"
"23/03/2020 2:10:35 AM","635.40","17.46","25.00","21.00","19.78"
"23/03/2020 2:05:35 AM","628.20","17.48","25.00","21.00","19.79"
"23/03/2020 2:00:35 AM","622.80","17.48","25.00","21.00","19.81"
"23/03/2020 1:55:35 AM","601.80","17.50","25.00","21.00","19.82"
"23/03/2020 1:50:35 AM","608.40","17.51","25.00","21.00","19.83"
"23/03/2020 1:45:35 AM","639.00","17.51","25.00","21.00","19.84"
"23/03/2020 1:40:35 AM","650.80","17.52","25.00","21.00","19.85"
"23/03/2020 1:35:35 AM","642.60","17.54","25.00","21.00","19.86"
"23/03/2020 1:30:35 AM","610.20","17.55","25.00","21.00","19.86"
"23/03/2020 1:25:35 AM","641.40","17.56","25.00","21.00","19.88"
"23/03/2020 1:20:35 AM","604.80","17.57","25.00","21.00","19.89"
"23/03/2020 1:15:35 AM","607.80","17.59","25.00","21.00","19.90"
"23/03/2020 1:10:35 AM","623.40","17.60","25.00","21.00","19.92"
"23/03/2020 1:05:35 AM","595.40","17.62","25.00","21.00","19.93"
"23/03/2020 1:00:35 AM","645.40","17.63","25.00","21.00","19.94"
"23/03/2020 12:55:35 AM","599.80","17.64","25.00","21.00","19.95"
"23/03/2020 12:50:35 AM","632.60","17.65","25.00","21.00","19.97"
"23/03/2020 12:45:35 AM","646.80","17.66","25.00","21.00","19.98"
"23/03/2020 12:40:35 AM","635.00","17.67","25.00","21.00","20.00"
"23/03/2020 12:35:35 AM","616.60","17.68","25.00","21.00","20.01"
"23/03/2020 12:30:35 AM","582.80","17.69","25.00","21.00","20.02"
"23/03/2020 12:25:35 AM","621.00","17.70","25.00","21.00","20.03"
"23/03/2020 12:20:35 AM","641.40","17.71","25.00","21.00","20.05"
"23/03/2020 12:15:35 AM","640.00","17.73","25.00","21.00","20.07"
"23/03/2020 12:10:35 AM","601.20","17.74","25.00","21.00","20.08"
"23/03/2020 12:05:35 AM","601.60","17.76","25.00","21.00","20.09"
"23/03/2020 12:00:35 AM","602.20","17.77","25.00","21.00","20.10"
"22/03/2020 11:55:35 PM","596.60","17.79","25.00","21.00","20.12"
"22/03/2020 11:50:35 PM","632.60","17.80","25.00","21.00","20.13"
"22/03/2020 11:45:35 PM","631.80","17.81","25.00","21.00","20.14"
"22/03/2020 11:40:35 PM","621.00","17.82","25.00","21.00","20.16"
"22/03/2020 11:35:35 PM","625.40","17.83","25.00","21.00","20.17"
"22/03/2020 11:30:35 PM","615.00","17.85","25.00","21.00","20.19"
"22/03/2020 11:25:35 PM","600.00","17.87","25.00","21.00","20.20"
"22/03/2020 11:20:35 PM","630.80","17.89","25.00","21.00","20.21"
"22/03/2020 11:15:35 PM","631.40","17.91","25.00","21.00","20.23"
"22/03/2020 11:10:35 PM","582.00","17.93","25.00","21.00","20.24"
"22/03/2020 11:05:35 PM","598.40","17.94","25.00","21.00","20.25"
"22/03/2020 11:00:35 PM","601.40","17.97","25.00","21.00","20.27"
"22/03/2020 10:55:35 PM","624.60","17.99","25.00","21.00","20.28"
"22/03/2020 10:50:35 PM","596.20","18.01","25.00","21.00","20.30"
"22/03/2020 10:45:35 PM","625.60","18.03","25.00","21.00","20.32"
"22/03/2020 10:40:35 PM","634.80","18.05","25.00","21.00","20.33"
"22/03/2020 10:35:35 PM","629.60","18.06","25.00","21.00","20.34"
"22/03/2020 10:30:35 PM","619.00","18.07","25.00","21.00","20.36"
"22/03/2020 10:25:35 PM","625.20","18.09","25.00","21.00","20.38"
"22/03/2020 10:20:35 PM","629.80","18.09","25.00","21.00","20.39"
"22/03/2020 10:15:35 PM","591.20","18.10","25.00","21.00","20.41"
"22/03/2020 10:10:35 PM","608.20","18.11","25.00","21.00","20.43"
"22/03/2020 10:05:35 PM","601.80","18.12","25.00","21.00","20.44"
"22/03/2020 10:00:35 PM","626.80","18.13","25.00","21.00","20.45"
"22/03/2020 9:55:35 PM","610.60","18.15","25.00","21.00","20.47"
"22/03/2020 9:50:35 PM","632.60","18.16","25.00","21.00","20.48"
"22/03/2020 9:45:35 PM","606.40","18.18","25.00","21.00","20.50"
"22/03/2020 9:40:35 PM","645.00","18.19","25.00","21.00","20.51"
"22/03/2020 9:35:35 PM","590.00","18.21","25.00","21.00","20.52"
"22/03/2020 9:30:35 PM","604.00","18.22","25.00","21.00","20.55"
"22/03/2020 9:25:35 PM","625.80","18.24","25.00","21.00","20.56"
"22/03/2020 9:20:35 PM","629.00","18.25","25.00","21.00","20.58"
"22/03/2020 9:15:35 PM","587.80","18.28","25.00","21.00","20.60"
"22/03/2020 9:10:35 PM","609.20","18.29","25.00","21.00","20.61"
"22/03/2020 9:05:35 PM","590.60","18.31","25.00","21.00","20.63"
"22/03/2020 9:00:35 PM","610.20","18.34","25.00","21.00","20.65"
"22/03/2020 8:55:35 PM","611.80","18.36","25.00","21.00","20.67"
"22/03/2020 8:50:35 PM","618.20","18.38","25.00","21.00","20.69"
"22/03/2020 8:45:35 PM","630.60","18.41","25.00","21.00","20.71"
"22/03/2020 8:40:35 PM","602.60","18.42","25.00","21.00","20.72"
"22/03/2020 8:35:35 PM","626.80","18.45","25.00","21.00","20.74"
"22/03/2020 8:30:35 PM","615.00","18.48","25.00","21.00","20.76"
"22/03/2020 8:25:35 PM","614.60","18.50","25.00","21.00","20.77"
"22/03/2020 8:20:35 PM","598.80","18.52","25.00","21.00","20.79"
"22/03/2020 8:15:35 PM","639.80","18.54","25.00","21.00","20.81"
"22/03/2020 8:10:35 PM","633.80","18.55","25.00","21.00","20.83"
"22/03/2020 8:05:35 PM","623.40","18.56","25.00","21.00","20.84"
"22/03/2020 8:00:35 PM","636.20","18.57","25.00","21.00","20.86"
"22/03/2020 7:55:35 PM","588.40","18.59","25.00","21.00","20.87"
"22/03/2020 7:50:35 PM","629.00","18.60","25.00","21.00","20.89"
"22/03/2020 7:45:35 PM","620.80","18.62","25.00","21.00","20.91"
"22/03/2020 7:40:35 PM","613.80","18.64","25.00","21.00","20.93"
"22/03/2020 7:35:35 PM","635.60","18.65","25.00","21.00","20.95"
"22/03/2020 7:30:35 PM","605.00","18.67","25.00","21.00","20.96"
"22/03/2020 7:25:35 PM","625.60","18.69","25.00","21.00","20.98"
"22/03/2020 7:20:35 PM","591.00","18.70","25.00","21.00","21.00"
"22/03/2020 7:15:35 PM","625.60","18.72","25.00","21.00","21.01"
"22/03/2020 7:10:35 PM","583.20","18.75","25.00","21.00","21.02"
"22/03/2020 7:05:35 PM","620.00","18.77","25.00","21.00","21.03"
"22/03/2020 7:00:35 PM","634.60","18.78","25.00","21.00","21.04"
"22/03/2020 6:55:35 PM","638.20","18.79","25.00","21.00","21.05"
"22/03/2020 6:50:35 PM","654.60","18.79","25.00","21.00","21.06"
"22/03/2020 6:45:35 PM","578.20","18.80","25.00","21.00","21.07"
"22/03/2020 6:40:35 PM","619.20","18.80","25.00","21.00","21.07"
"22/03/2020 6:35:35 PM","596.80","18.80","25.00","21.00","21.08"
"22/03/2020 6:30:35 PM","638.40","18.81","25.00","21.00","21.08"
"22/03/2020 6:25:35 PM","600.20","18.82","25.00","21.00","21.09"
"22/03/2020 6:20:35 PM","644.00","18.82","25.00","21.00","21.09"
"22/03/2020 6:15:35 PM","637.60","18.84","25.00","21.00","21.10"
"22/03/2020 6:10:35 PM","623.60","18.84","25.00","21.00","21.10"
"22/03/2020 6:05:35 PM","638.00","18.86","25.00","21.00","21.11"
"22/03/2020 6:00:35 PM","604.80","18.87","25.00","21.00","21.11"
"22/03/2020 5:55:35 PM","620.60","18.87","25.00","21.00","21.12"
"22/03/2020 5:50:35 PM","627.40","18.88","25.00","21.00","21.12"
"22/03/2020 5:45:35 PM","577.00","18.88","25.00","21.00","21.13"
"22/03/2020 5:40:35 PM","607.40","18.88","25.00","21.00","21.13"
"22/03/2020 5:35:35 PM","609.60","18.88","25.00","21.00","21.13"
"22/03/2020 5:30:35 PM","631.80","18.89","25.00","21.00","21.14"
"22/03/2020 5:25:35 PM","621.00","18.88","25.00","21.00","21.14"
"22/03/2020 5:20:35 PM","628.60","18.88","25.00","21.00","21.15"
"22/03/2020 5:15:35 PM","592.00","18.88","25.00","21.00","21.15"
"22/03/2020 5:10:35 PM","599.20","18.87","25.00","21.00","21.15"
"22/03/2020 5:05:35 PM","597.40","18.87","25.00","21.00","21.16"
"22/03/2020 5:00:35 PM","626.00","18.86","25.00","21.00","21.17"
"22/03/2020 4:55:35 PM","610.20","18.86","25.00","21.00","21.17"
"22/03/2020 4:50:35 PM","581.40","18.85","25.00","21.00","21.17"
"22/03/2020 4:45:35 PM","585.60","18.86","25.00","21.00","21.17"
"22/03/2020 4:40:35 PM","599.00","18.88","25.00","21.00","21.17"
"22/03/2020 4:35:35 PM","626.60","18.90","25.00","21.00","21.18"
"22/03/2020 4:30:35 PM","629.60","18.90","25.00","21.00","21.19"
"22/03/2020 4:25:35 PM","631.20","18.91","25.00","21.00","21.19"
"22/03/2020 4:20:35 PM","633.60","18.91","25.00","21.00","21.19"
"22/03/2020 4:15:35 PM","618.60","18.91","25.00","21.00","21.19"
"22/03/2020 4:10:35 PM","626.80","18.91","25.00","21.00","21.20"
"22/03/2020 4:05:35 PM","596.80","18.92","25.00","21.00","21.20"
"22/03/2020 4:00:35 PM","604.60","18.92","25.00","21.00","21.20"
"22/03/2020 3:55:35 PM","587.80","18.92","25.00","21.00","21.20"
"22/03/2020 3:50:35 PM","631.20","18.93","25.00","21.00","21.20"
"22/03/2020 3:45:35 PM","635.60","18.93","25.00","21.00","21.20"
"22/03/2020 3:40:35 PM","647.20","18.94","25.00","21.00","21.20"
"22/03/2020 3:35:35 PM","610.40","18.94","25.00","21.00","21.20"
"22/03/2020 3:30:35 PM","642.40","18.94","25.00","21.00","21.20"
"22/03/2020 3:25:35 PM","602.20","18.94","25.00","21.00","21.20"
"22/03/2020 3:20:35 PM","624.80","18.94","25.00","21.00","21.20"
"22/03/2020 3:15:35 PM","637.40","18.94","25.00","21.00","21.20"
"22/03/2020 3:10:35 PM","611.80","18.94","25.00","21.00","21.19"
"22/03/2020 3:05:35 PM","630.80","18.95","25.00","21.00","21.19"
"22/03/2020 3:00:35 PM","626.20","18.95","25.00","21.00","21.19"
"22/03/2020 2:55:35 PM","612.60","18.95","25.00","21.00","21.19"
"22/03/2020 2:50:35 PM","595.00","18.95","25.00","21.00","21.19"
"22/03/2020 2:45:35 PM","610.40","18.95","25.00","21.00","21.18"
"22/03/2020 2:40:35 PM","620.60","18.96","25.00","21.00","21.18"
"22/03/2020 2:35:35 PM","597.00","18.97","25.00","21.00","21.18"
"22/03/2020 2:30:35 PM","630.60","18.98","25.00","21.00","21.19"
"22/03/2020 2:25:35 PM","635.80","18.98","25.00","21.00","21.19"
"22/03/2020 2:20:35 PM","597.80","18.98","25.00","21.00","21.19"
"22/03/2020 2:15:35 PM","603.00","18.98","25.00","21.00","21.19"
"22/03/2020 2:10:35 PM","585.40","18.98","25.00","21.00","21.19"
"22/03/2020 2:05:35 PM","632.20","18.97","25.00","21.00","21.18"
"22/03/2020 2:00:35 PM","622.60","18.97","25.00","21.00","21.17"
"22/03/2020 1:55:35 PM","643.80","18.95","25.00","21.00","21.16"
"22/03/2020 1:50:35 PM","614.80","18.94","25.00","21.00","21.15"
"22/03/2020 1:45:35 PM","595.20","18.93","25.00","21.00","21.14"
"22/03/2020 1:40:35 PM","644.40","18.91","25.00","21.00","21.13"
"22/03/2020 1:35:35 PM","633.00","18.89","25.00","21.00","21.11"
"22/03/2020 1:30:35 PM","582.20","18.88","25.00","21.00","21.10"
"22/03/2020 1:25:35 PM","631.40","18.86","25.00","21.00","21.08"
"22/03/2020 1:20:35 PM","601.20","18.85","25.00","21.00","21.07"
"22/03/2020 1:15:35 PM","643.00","18.83","25.00","21.00","21.06"
"22/03/2020 1:10:35 PM","610.40","18.82","25.00","21.00","21.05"
"22/03/2020 1:05:35 PM","614.20","18.81","25.00","21.00","21.04"
"22/03/2020 1:00:35 PM","603.80","18.80","25.00","21.00","21.03"
"22/03/2020 12:55:35 PM","620.00","18.79","25.00","21.00","21.01"
"22/03/2020 12:50:35 PM","628.00","18.79","25.00","21.00","21.00"
"22/03/2020 12:45:35 PM","651.80","18.79","25.00","21.00","20.99"
"22/03/2020 12:40:35 PM","649.20","18.79","25.00","21.00","20.99"
"22/03/2020 12:35:35 PM","624.60","18.79","25.00","21.00","20.98"
"22/03/2020 12:30:35 PM","636.60","18.80","25.00","21.00","20.97"
"22/03/2020 12:25:35 PM","618.60","18.81","25.00","21.00","20.96"
"22/03/2020 12:20:35 PM","626.20","18.82","25.00","21.00","20.96"
"22/03/2020 12:15:35 PM","643.00","18.83","25.00","21.00","20.95"
"22/03/2020 12:10:35 PM","638.20","18.83","25.00","21.00","20.94"
"22/03/2020 12:05:35 PM","593.40","18.85","25.00","21.00","20.94"
"22/03/2020 12:00:35 PM","641.40","18.86","25.00","21.00","20.93"
"22/03/2020 11:55:35 AM","633.80","18.87","25.00","21.00","20.93"
"22/03/2020 11:50:35 AM","653.40","18.88","25.00","21.00","20.92"
"22/03/2020 11:45:35 AM","610.00","18.89","25.00","21.00","20.91"
"22/03/2020 11:40:35 AM","607.60","18.89","25.00","21.00","20.90"
"22/03/2020 11:35:35 AM","619.00","18.90","25.00","21.00","20.89"
"22/03/2020 11:30:35 AM","620.60","18.90","25.00","21.00","20.88"
"22/03/2020 11:25:35 AM","644.20","18.90","25.00","21.00","20.86"
"22/03/2020 11:20:35 AM","650.40","18.90","25.00","21.00","20.85"
"22/03/2020 11:15:35 AM","626.80","18.90","25.00","21.00","20.84"
"22/03/2020 11:10:35 AM","646.80","18.90","25.00","21.00","20.83"
"22/03/2020 11:05:35 AM","640.60","18.90","25.00","21.00","20.82"
"22/03/2020 11:00:35 AM","594.20","18.89","25.00","21.00","20.81"
"22/03/2020 10:55:35 AM","636.00","18.89","25.00","21.00","20.80"
"22/03/2020 10:50:35 AM","595.60","18.89","25.00","21.00","20.78"
"22/03/2020 10:45:35 AM","644.20","18.88","25.00","21.00","20.77"
"22/03/2020 10:40:35 AM","651.00","18.88","25.00","21.00","20.76"
"22/03/2020 10:35:35 AM","617.80","18.87","25.00","21.00","20.75"
"22/03/2020 10:30:35 AM","612.80","18.85","25.00","21.00","20.74"
"22/03/2020 10:25:35 AM","657.20","18.84","25.00","21.00","20.73"
"22/03/2020 10:20:35 AM","595.20","18.83","25.00","21.00","20.72"
"22/03/2020 10:15:35 AM","624.40","18.82","25.00","21.00","20.71"
"22/03/2020 10:10:35 AM","615.20","18.80","25.00","21.00","20.70"
"22/03/2020 10:05:35 AM","648.60","18.78","25.00","21.00","20.69"
"22/03/2020 10:00:35 AM","640.80","18.77","25.00","21.00","20.68"
"22/03/2020 9:55:35 AM","610.80","18.76","25.00","21.00","20.67"
"22/03/2020 9:50:35 AM","629.80","18.75","25.00","21.00","20.66"
"22/03/2020 9:45:35 AM","642.80","18.73","25.00","21.00","20.65"
"22/03/2020 9:40:35 AM","628.40","18.73","25.00","21.00","20.64"
"22/03/2020 9:35:35 AM","616.60","18.72","25.00","21.00","20.63"
"22/03/2020 9:30:35 AM","634.20","18.70","25.00","21.00","20.62"
"22/03/2020 9:25:35 AM","649.00","18.70","25.00","21.00","20.61"
"22/03/2020 9:20:35 AM","639.00","18.69","25.00","21.00","20.61"
"22/03/2020 9:15:35 AM","621.40","18.68","25.00","21.00","20.60"
"22/03/2020 9:10:35 AM","650.80","18.67","25.00","21.00","20.59"
"22/03/2020 9:05:35 AM","647.40","18.66","25.00","21.00","20.58"
"22/03/2020 9:00:35 AM","667.40","18.65","25.00","21.00","20.58"
"22/03/2020 8:55:35 AM","637.60","18.65","25.00","21.00","20.57"
"22/03/2020 8:50:35 AM","641.80","18.64","25.00","21.00","20.57"
"22/03/2020 8:45:35 AM","630.00","18.64","25.00","21.00","20.57"
"22/03/2020 8:40:35 AM","636.60","18.63","25.00","21.00","20.56"
"22/03/2020 8:35:35 AM","669.00","18.62","25.00","21.00","20.56"
"22/03/2020 8:30:35 AM","653.20","18.62","25.00","21.00","20.56"
"22/03/2020 8:25:35 AM","664.20","18.61","25.00","21.00","20.55"
"22/03/2020 8:20:35 AM","626.00","18.61","25.00","21.00","20.55"
"22/03/2020 8:15:35 AM","670.60","18.61","25.00","21.00","20.55"
"22/03/2020 8:10:35 AM","670.80","18.61","25.00","21.00","20.55"
"22/03/2020 8:05:35 AM","669.80","18.61","25.00","21.00","20.55"
"22/03/2020 8:00:35 AM","613.80","18.61","25.00","21.00","20.55"
"22/03/2020 7:55:35 AM","621.60","18.61","25.00","21.00","20.55"
"22/03/2020 7:50:35 AM","637.40","18.61","25.00","21.00","20.55"
"22/03/2020 7:45:35 AM","658.20","18.62","25.00","21.00","20.55"
"22/03/2020 7:40:35 AM","649.00","18.62","25.00","21.00","20.56"
"22/03/2020 7:35:35 AM","663.80","18.63","25.00","21.00","20.56"
"22/03/2020 7:30:35 AM","617.20","18.64","25.00","21.00","20.57"
"22/03/2020 7:25:35 AM","610.00","18.65","25.00","21.00","20.57"
"22/03/2020 7:20:35 AM","625.60","18.66","25.00","21.00","20.57"
"22/03/2020 7:15:35 AM","636.40","18.68","25.00","21.00","20.58"
"22/03/2020 7:10:35 AM","630.20","18.69","25.00","21.00","20.58"
"22/03/2020 7:05:35 AM","629.80","18.71","25.00","21.00","20.59"
"22/03/2020 7:00:35 AM","625.20","18.72","25.00","21.00","20.60"
"22/03/2020 6:55:35 AM","637.60","18.73","25.00","21.00","20.60"
"22/03/2020 6:50:35 AM","630.80","18.74","25.00","21.00","20.61"
"22/03/2020 6:45:35 AM","637.40","18.75","25.00","21.00","20.61"
"22/03/2020 6:40:35 AM","626.80","18.76","25.00","21.00","20.62"
"22/03/2020 6:35:35 AM","646.00","18.77","25.00","21.00","20.62"
"22/03/2020 6:30:35 AM","607.40","18.78","25.00","21.00","20.63"
"22/03/2020 6:25:35 AM","659.60","18.78","25.00","21.00","20.64"
"22/03/2020 6:20:35 AM","623.20","18.79","25.00","21.00","20.64"
"22/03/2020 6:15:35 AM","620.40","18.80","25.00","21.00","20.64"
"22/03/2020 6:10:35 AM","639.60","18.81","25.00","21.00","20.65"
"22/03/2020 6:05:35 AM","646.20","18.81","25.00","21.00","20.66"
"22/03/2020 6:00:35 AM","650.80","18.82","25.00","21.00","20.66"
"22/03/2020 5:55:35 AM","655.60","18.82","25.00","21.00","20.67"
"22/03/2020 5:50:35 AM","658.00","18.83","25.00","21.00","20.67"
"22/03/2020 5:45:35 AM","650.60","18.83","25.00","21.00","20.67"
"22/03/2020 5:40:35 AM","652.20","18.84","25.00","21.00","20.68"
"22/03/2020 5:35:35 AM","627.40","18.84","25.00","21.00","20.69"
"22/03/2020 5:30:35 AM","638.80","18.85","25.00","21.00","20.69"
"22/03/2020 5:25:35 AM","637.60","18.85","25.00","21.00","20.70"
"22/03/2020 5:20:35 AM","613.00","18.86","25.00","21.00","20.70"
"22/03/2020 5:15:35 AM","629.40","18.86","25.00","21.00","20.71"
"22/03/2020 5:10:35 AM","624.40","18.87","25.00","21.00","20.72"
"22/03/2020 5:05:35 AM","621.20","18.88","25.00","21.00","20.73"
"22/03/2020 5:00:35 AM","621.80","18.88","25.00","21.00","20.74"
"22/03/2020 4:55:35 AM","620.80","18.89","25.00","21.00","20.74"
"22/03/2020 4:50:35 AM","621.00","18.89","25.00","21.00","20.75"
"22/03/2020 4:45:35 AM","640.40","18.90","25.00","21.00","20.76"
"22/03/2020 4:40:35 AM","640.20","18.90","25.00","21.00","20.76"
"22/03/2020 4:35:35 AM","653.40","18.91","25.00","21.00","20.77"
"22/03/2020 4:30:35 AM","619.40","18.91","25.00","21.00","20.78"
"22/03/2020 4:25:35 AM","642.60","18.91","25.00","21.00","20.79"
"22/03/2020 4:20:35 AM","643.20","18.92","25.00","21.00","20.80"
"22/03/2020 4:15:35 AM","605.40","18.92","25.00","21.00","20.80"
"22/03/2020 4:10:35 AM","655.00","18.93","25.00","21.00","20.81"
"22/03/2020 4:05:35 AM","644.60","18.93","25.00","21.00","20.81"
"22/03/2020 4:00:35 AM","668.60","18.94","25.00","21.00","20.82"
"22/03/2020 3:55:35 AM","626.80","18.94","25.00","21.00","20.83"
"22/03/2020 3:50:35 AM","603.40","18.94","25.00","21.00","20.83"
"22/03/2020 3:45:35 AM","624.00","18.94","25.00","21.00","20.84"
"22/03/2020 3:40:35 AM","646.40","18.94","25.00","21.00","20.85"
"22/03/2020 3:35:35 AM","619.20","18.95","25.00","21.00","20.85"
"22/03/2020 3:30:35 AM","667.40","18.95","25.00","21.00","20.86"
"22/03/2020 3:25:35 AM","632.80","18.95","25.00","21.00","20.86"
"22/03/2020 3:20:35 AM","605.40","18.96","25.00","21.00","20.87"
"22/03/2020 3:15:35 AM","638.40","18.96","25.00","21.00","20.88"
"22/03/2020 3:10:35 AM","609.80","18.96","25.00","21.00","20.88"
"22/03/2020 3:05:35 AM","637.80","18.96","25.00","21.00","20.89"
"22/03/2020 3:00:35 AM","606.80","18.96","25.00","21.00","20.89"
"22/03/2020 2:55:35 AM","611.60","18.95","25.00","21.00","20.90"
"22/03/2020 2:50:35 AM","619.20","18.96","25.00","21.00","20.91"
"22/03/2020 2:45:35 AM","599.20","18.96","25.00","21.00","20.91"
"22/03/2020 2:40:35 AM","612.00","18.95","25.00","21.00","20.92"
"22/03/2020 2:35:35 AM","647.60","18.95","25.00","21.00","20.92"
"22/03/2020 2:30:35 AM","665.60","18.95","25.00","21.00","20.94"
"22/03/2020 2:25:35 AM","607.60","18.95","25.00","21.00","20.94"
"22/03/2020 2:20:35 AM","610.40","18.95","25.00","21.00","20.95"
"22/03/2020 2:15:35 AM","626.20","18.96","25.00","21.00","20.95"
"22/03/2020 2:10:35 AM","658.40","18.96","25.00","21.00","20.96"
"22/03/2020 2:05:35 AM","649.00","18.96","25.00","21.00","20.97"
"22/03/2020 2:00:35 AM","645.40","18.96","25.00","21.00","20.98"
"22/03/2020 1:55:35 AM","616.60","18.97","25.00","21.00","20.99"
"22/03/2020 1:50:35 AM","652.80","18.97","25.00","21.00","20.99"
"22/03/2020 1:45:35 AM","614.00","18.98","25.00","21.00","21.00"
"22/03/2020 1:40:35 AM","620.20","18.98","25.00","21.00","21.01"
"22/03/2020 1:35:35 AM","628.40","18.99","25.00","21.00","21.01"
"22/03/2020 1:30:35 AM","638.80","18.99","25.00","21.00","21.02"
"22/03/2020 1:25:35 AM","647.60","19.00","25.00","21.00","21.03"
"22/03/2020 1:20:35 AM","624.80","19.01","25.00","21.00","21.04"
"22/03/2020 1:15:35 AM","601.00","19.01","25.00","21.00","21.05"
"22/03/2020 1:10:35 AM","639.20","19.02","25.00","21.00","21.06"
"22/03/2020 1:05:35 AM","642.80","19.03","25.00","21.00","21.07"
"22/03/2020 1:00:35 AM","621.60","19.03","25.00","21.00","21.08"
"22/03/2020 12:55:35 AM","617.20","19.04","25.00","21.00","21.09"
"22/03/2020 12:50:35 AM","638.40","19.05","25.00","21.00","21.10"
"22/03/2020 12:45:35 AM","615.60","19.06","25.00","21.00","21.11"
"22/03/2020 12:40:35 AM","627.80","19.08","25.00","21.00","21.12"
"22/03/2020 12:35:35 AM","622.40","19.08","25.00","21.00","21.13"
"22/03/2020 12:30:35 AM","635.20","19.10","25.00","21.00","21.14"
"22/03/2020 12:25:35 AM","648.00","19.11","25.00","21.00","21.16"
"22/03/2020 12:20:35 AM","644.20","19.13","25.00","21.00","21.17"
"22/03/2020 12:15:35 AM","652.40","19.15","25.00","21.00","21.19"
"22/03/2020 12:10:35 AM","643.20","19.17","25.00","21.00","21.20"
"22/03/2020 12:05:35 AM","648.00","19.18","25.00","21.00","21.21"
"22/03/2020 12:00:35 AM","612.00","19.20","25.00","21.00","21.23"
