"Timestamp","VM Carpark Lighting Hour Meter Trend Log","VM Carpark Power Hour Meter Trend Log","VM Mechanical Hour Meter Trend Log","VM Tenant Lighting Hour Meter Trend Log","VM Tenant Power Hour Meter Trend Log","VM Lifts Hour Meter Trend Log"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"
"15/07/2019 11:00:00 AM","34.63","5.95","120.75","92.25","106.13","6.27","","","","","","",""
"15/07/2019 10:00:00 AM","34.72","5.74","122.50","81.38","100.75","6.52","","","","","","",""
"15/07/2019 9:00:00 AM","33.94","5.55","119.50","66.56","102.75","4.34","","","","","","",""
"15/07/2019 8:00:00 AM","31.81","5.53","115.50","54.38","101.63","2.41","","","","","","",""
"15/07/2019 7:00:00 AM","24.50","5.54","74.75","48.88","95.88","2.00","","","","","","",""
"15/07/2019 6:00:00 AM","25.06","6.02","55.50","43.88","98.13","1.86","","","","","","",""
"15/07/2019 5:00:00 AM","13.59","5.55","40.50","16.69","98.00","1.57","","","","","","",""
"15/07/2019 4:00:00 AM","11.19","5.70","37.50","15.25","97.88","1.71","","","","","","",""
"15/07/2019 3:00:00 AM","23.28","5.49","38.75","13.31","98.38","1.58","","","","","","",""
"15/07/2019 2:00:00 AM","10.56","5.38","37.50","14.75","97.38","1.64","","","","","","",""
"15/07/2019 1:00:00 AM","15.06","5.41","38.25","26.31","97.50","1.62","","","","","","",""
"15/07/2019 12:00:00 AM","11.25","5.31","40.50","28.13","97.63","1.64","","","","","","",""
"14/07/2019 11:00:00 PM","26.63","5.27","40.50","28.75","98.25","1.68","","","","","","",""
"14/07/2019 10:00:00 PM","30.69","5.18","39.50","30.81","99.13","1.78","","","","","","",""
"14/07/2019 9:00:00 PM","18.78","5.16","41.00","33.63","99.13","1.71","","","","","","",""
"14/07/2019 8:00:00 PM","26.94","5.17","46.25","32.94","99.38","1.79","","","","","","",""
"14/07/2019 7:00:00 PM","30.47","5.28","54.50","53.44","100.38","2.66","","","","","","",""
"14/07/2019 6:00:00 PM","26.13","5.29","52.50","59.88","96.13","2.98","","","","","","",""
"14/07/2019 5:00:00 PM","24.50","5.30","50.75","58.88","90.13","3.02","","","","","","",""
"14/07/2019 4:00:00 PM","22.19","5.14","51.00","59.06","89.88","3.58","","","","","","",""
"14/07/2019 3:00:00 PM","23.75","5.27","49.50","57.69","90.00","3.07","","","","","","",""
"14/07/2019 2:00:00 PM","23.34","5.09","50.75","58.88","89.75","2.80","","","","","","",""
"14/07/2019 1:00:00 PM","22.00","5.28","51.00","60.69","88.63","3.00","","","","","","",""
"14/07/2019 12:00:00 PM","17.94","5.45","50.75","55.94","88.25","3.30","","","","","","",""
"14/07/2019 11:00:00 AM","17.81","5.05","47.25","42.81","87.13","2.00","","","","","","",""
"14/07/2019 10:00:00 AM","11.78","5.05","39.50","31.75","91.13","1.74","","","","","","",""
"14/07/2019 9:00:00 AM","12.69","5.15","34.00","23.06","99.25","1.57","","","","","","",""
"14/07/2019 8:00:00 AM","9.13","5.05","31.50","11.13","98.38","1.56","","","","","","",""
"14/07/2019 7:00:00 AM","9.06","5.05","29.25","11.06","94.75","1.57","","","","","","",""
"14/07/2019 6:00:00 AM","26.59","5.41","28.75","11.38","97.38","1.57","","","","","","",""
"14/07/2019 5:00:00 AM","12.13","5.06","29.75","11.25","97.88","1.57","","","","","","",""
"14/07/2019 4:00:01 AM","9.22","5.09","33.25","13.19","97.88","1.56","","","","","","",""
"14/07/2019 3:00:00 AM","18.06","5.16","30.50","13.50","100.13","1.57","","","","","","",""
"14/07/2019 2:00:00 AM","18.44","5.06","30.50","12.31","97.88","1.57","","","","","","",""
"14/07/2019 1:00:00 AM","20.72","5.11","36.75","25.31","97.63","1.57","","","","","","",""
"14/07/2019 12:00:00 AM","28.09","5.16","36.50","27.06","98.50","1.61","","","","","","",""
"13/07/2019 11:00:00 PM","12.44","5.05","37.00","26.81","98.63","1.55","","","","","","",""
"13/07/2019 10:00:00 PM","24.69","5.17","38.50","28.69","99.38","1.64","","","","","","",""
"13/07/2019 9:00:00 PM","18.72","5.14","40.50","29.31","99.38","1.73","","","","","","",""
"13/07/2019 8:00:00 PM","29.22","5.13","46.25","32.00","99.75","1.79","","","","","","",""
"13/07/2019 7:00:00 PM","23.19","5.16","55.75","50.19","98.13","2.03","","","","","","",""
"13/07/2019 6:00:00 PM","23.81","5.73","56.50","58.50","89.38","2.86","","","","","","",""
"13/07/2019 5:00:00 PM","20.19","5.34","57.00","57.88","89.50","2.41","","","","","","",""
"13/07/2019 4:00:00 PM","27.38","5.16","58.25","60.31","89.88","2.98","","","","","","",""
"13/07/2019 3:00:00 PM","25.78","5.34","57.25","60.06","91.25","2.85","","","","","","",""
"13/07/2019 2:00:00 PM","19.44","5.23","58.50","58.38","90.25","3.03","","","","","","",""
"13/07/2019 1:00:00 PM","21.41","5.07","58.00","55.31","87.63","2.66","","","","","","",""
"13/07/2019 12:00:00 PM","20.38","5.25","57.75","53.06","87.00","2.42","","","","","","",""
"13/07/2019 11:00:00 AM","17.56","5.33","50.50","45.81","86.50","2.10","","","","","","",""
"13/07/2019 10:00:00 AM","16.91","5.02","42.75","30.75","90.00","1.64","","","","","","",""
"13/07/2019 9:00:00 AM","14.53","5.03","38.25","24.00","98.75","1.53","","","","","","",""
"13/07/2019 8:00:00 AM","18.25","5.05","32.50","12.56","98.25","1.56","","","","","","",""
"13/07/2019 7:00:00 AM","10.78","5.05","31.25","12.00","94.13","1.54","","","","","","",""
"13/07/2019 6:00:00 AM","25.97","5.30","30.00","12.81","98.13","1.54","","","","","","",""
"13/07/2019 5:00:00 AM","14.56","5.06","32.75","13.06","98.00","1.54","","","","","","",""
"13/07/2019 4:00:00 AM","22.88","5.08","33.25","13.31","97.88","1.54","","","","","","",""
"13/07/2019 3:00:00 AM","20.88","5.07","41.00","15.50","99.75","1.58","","","","","","",""
"13/07/2019 2:00:00 AM","26.63","5.05","51.00","31.00","100.00","1.68","","","","","","",""
"13/07/2019 1:00:00 AM","27.56","5.04","54.25","50.69","102.50","1.96","","","","","","",""
"13/07/2019 12:00:00 AM","30.41","5.09","60.00","54.13","106.88","2.01","","","","","","",""
"12/07/2019 11:00:00 PM","27.25","5.21","66.75","65.44","110.38","2.62","","","","","","",""
"12/07/2019 10:00:00 PM","33.00","5.13","71.50","72.19","111.63","2.30","","","","","","",""
"12/07/2019 9:00:00 PM","34.13","5.29","75.50","76.31","112.75","2.77","","","","","","",""
"12/07/2019 8:00:00 PM","34.28","5.53","81.75","83.56","116.88","3.51","","","","","","",""
"12/07/2019 7:00:00 PM","34.47","5.63","113.00","95.31","121.13","4.25","","","","","","",""
"12/07/2019 6:00:00 PM","34.28","5.97","115.75","101.44","110.88","5.13","","","","","","",""
"12/07/2019 5:00:00 PM","34.19","6.10","118.25","105.19","111.25","4.81","","","","","","",""
"12/07/2019 4:00:00 PM","34.19","5.90","114.25","100.69","110.25","4.45","","","","","","",""
"12/07/2019 3:00:00 PM","34.34","5.94","117.50","102.81","110.50","5.15","","","","","","",""
"12/07/2019 2:00:00 PM","34.22","6.10","114.75","98.50","109.38","5.39","","","","","","",""
"12/07/2019 1:00:00 PM","34.19","5.78","110.75","93.69","104.50","3.92","","","","","","",""
"12/07/2019 12:00:00 PM","34.38","5.88","112.25","89.69","105.00","3.46","","","","","","",""
"12/07/2019 11:00:00 AM","34.56","5.59","106.00","85.13","102.25","5.16","","","","","","",""
"12/07/2019 10:00:00 AM","34.72","5.24","99.75","72.56","99.00","5.23","","","","","","",""
"12/07/2019 9:00:00 AM","34.16","5.05","98.00","65.44","100.88","4.18","","","","","","",""
"12/07/2019 8:00:00 AM","33.94","5.01","98.25","51.94","99.38","2.41","","","","","","",""
"12/07/2019 7:00:00 AM","18.47","4.98","67.50","44.63","95.63","1.74","","","","","","",""
"12/07/2019 6:00:00 AM","20.28","5.41","51.25","43.81","98.00","1.93","","","","","","",""
"12/07/2019 5:00:00 AM","13.56","5.06","36.50","19.50","97.63","1.71","","","","","","",""
"12/07/2019 4:00:00 AM","20.69","5.05","38.25","13.13","98.13","1.58","","","","","","",""
"12/07/2019 3:00:00 AM","11.38","5.08","41.00","13.19","98.25","1.56","","","","","","",""
"12/07/2019 2:00:00 AM","17.22","5.06","48.00","27.44","98.13","1.68","","","","","","",""
"12/07/2019 1:00:00 AM","25.28","5.07","56.25","46.19","99.75","1.78","","","","","","",""
"12/07/2019 12:00:00 AM","21.50","5.05","61.25","53.25","104.50","2.03","","","","","","",""
"11/07/2019 11:00:00 PM","31.75","5.05","66.25","60.25","107.25","2.16","","","","","","",""
"11/07/2019 10:00:00 PM","29.69","5.19","74.75","68.94","110.88","2.59","","","","","","",""
"11/07/2019 9:00:00 PM","33.06","5.42","83.00","75.81","113.63","3.01","","","","","","",""
"11/07/2019 8:00:00 PM","34.13","5.36","87.50","87.31","117.88","3.53","","","","","","",""
"11/07/2019 7:00:00 PM","34.22","5.63","113.75","97.63","119.00","4.75","","","","","","",""
"11/07/2019 6:00:00 PM","34.50","5.72","116.50","101.13","107.25","4.62","","","","","","",""
"11/07/2019 5:00:00 PM","34.41","5.94","122.25","101.69","111.25","4.51","","","","","","",""
"11/07/2019 4:00:00 PM","34.22","5.88","121.00","102.50","112.63","4.48","","","","","","",""
"11/07/2019 3:00:00 PM","34.25","5.95","124.00","101.88","109.75","4.76","","","","","","",""
"11/07/2019 2:00:00 PM","34.38","5.69","122.50","99.13","110.00","5.20","","","","","","",""
"11/07/2019 1:00:00 PM","34.47","5.77","119.75","97.19","109.00","4.70","","","","","","",""
"11/07/2019 12:00:00 PM","34.50","5.86","117.00","92.94","107.75","4.66","","","","","","",""
"11/07/2019 11:00:00 AM","34.78","5.55","113.75","84.50","103.00","5.61","","","","","","",""
"11/07/2019 10:00:00 AM","34.72","5.16","109.00","76.19","99.13","5.89","","","","","","",""
"11/07/2019 9:00:00 AM","32.53","5.06","105.25","68.13","102.25","3.84","","","","","","",""
"11/07/2019 8:00:00 AM","29.69","5.03","104.75","56.13","100.38","2.59","","","","","","",""
"11/07/2019 7:00:00 AM","19.72","5.12","65.75","48.00","95.63","1.81","","","","","","",""
"11/07/2019 6:00:00 AM","22.75","5.33","47.00","47.38","98.50","1.84","","","","","","",""
"11/07/2019 5:00:00 AM","18.06","4.99","32.00","15.00","98.63","1.58","","","","","","",""
"11/07/2019 4:00:00 AM","23.00","4.97","38.75","14.19","98.88","1.57","","","","","","",""
"11/07/2019 3:00:00 AM","12.00","5.00","38.50","16.31","99.63","1.57","","","","","","",""
"11/07/2019 2:00:00 AM","18.25","5.00","44.75","31.00","99.50","1.77","","","","","","",""
"11/07/2019 1:00:00 AM","30.72","4.97","51.50","52.00","102.75","2.00","","","","","","",""
"11/07/2019 12:00:00 AM","20.66","5.31","55.50","54.94","103.75","1.97","","","","","","",""
"10/07/2019 11:00:00 PM","20.56","5.01","58.25","57.38","104.63","2.24","","","","","","",""
"10/07/2019 10:00:00 PM","28.31","5.15","60.50","67.25","109.25","2.62","","","","","","",""
"10/07/2019 9:00:00 PM","34.13","5.09","72.25","71.13","114.13","2.62","","","","","","",""
"10/07/2019 8:00:00 PM","34.00","5.33","81.50","85.88","117.88","3.13","","","","","","",""
"10/07/2019 7:00:00 PM","34.38","5.50","107.50","97.44","115.63","5.03","","","","","","",""
"10/07/2019 6:00:00 PM","34.53","5.75","111.25","100.00","110.00","4.61","","","","","","",""
"10/07/2019 5:00:00 PM","34.78","5.86","113.50","104.19","111.13","5.04","","","","","","",""
"10/07/2019 4:00:00 PM","34.19","5.59","117.75","103.63","110.75","5.16","","","","","","",""
"10/07/2019 3:00:00 PM","34.34","5.88","117.00","101.63","111.25","5.99","","","","","","",""
"10/07/2019 2:00:00 PM","34.47","5.90","114.75","100.00","110.38","5.37","","","","","","",""
"10/07/2019 1:00:00 PM","34.31","5.72","113.25","100.13","112.00","4.08","","","","","","",""
"10/07/2019 12:00:00 PM","34.31","5.86","109.25","97.81","110.38","4.90","","","","","","",""
"10/07/2019 11:00:00 AM","34.75","5.59","107.75","90.19","105.75","6.36","","","","","","",""
"10/07/2019 10:00:00 AM","34.69","5.13","104.50","78.19","99.75","6.40","","","","","","",""
"10/07/2019 9:00:00 AM","33.16","5.11","100.50","68.75","103.00","4.14","","","","","","",""
"10/07/2019 8:00:00 AM","27.13","5.02","99.50","51.69","101.13","2.38","","","","","","",""
"10/07/2019 7:00:00 AM","23.25","5.10","62.75","47.75","96.50","1.95","","","","","","",""
"10/07/2019 6:00:00 AM","20.94","5.38","47.50","44.25","99.13","1.93","","","","","","",""
"10/07/2019 5:00:00 AM","17.78","5.00","32.00","15.56","99.25","1.61","","","","","","",""
"10/07/2019 4:00:00 AM","22.13","5.10","33.00","12.06","99.38","1.57","","","","","","",""
"10/07/2019 3:00:00 AM","16.81","5.09","35.25","15.69","100.63","1.63","","","","","","",""
"10/07/2019 2:00:00 AM","22.59","4.96","43.25","27.88","99.75","1.91","","","","","","",""
"10/07/2019 1:00:00 AM","21.59","5.11","53.75","48.75","100.63","1.94","","","","","","",""
"10/07/2019 12:00:00 AM","25.66","4.98","56.50","53.56","102.88","2.36","","","","","","",""
"9/07/2019 11:00:00 PM","29.78","5.12","59.75","62.19","104.00","2.09","","","","","","",""
"9/07/2019 10:00:00 PM","27.59","5.15","63.00","69.31","104.38","2.62","","","","","","",""
"9/07/2019 9:00:00 PM","33.50","5.16","69.25","75.00","106.50","2.47","","","","","","",""
"9/07/2019 8:00:00 PM","34.13","5.34","72.00","84.94","109.25","3.37","","","","","","",""
"9/07/2019 7:00:00 PM","34.41","5.48","104.50","93.00","110.25","4.30","","","","","","",""
"9/07/2019 6:00:00 PM","34.28","5.46","108.50","96.06","103.38","5.30","","","","","","",""
"9/07/2019 5:00:00 PM","34.28","5.96","114.50","105.94","111.13","5.13","","","","","","",""
"9/07/2019 4:00:00 PM","34.09","5.78","121.00","107.38","114.50","5.06","","","","","","",""
"9/07/2019 3:00:00 PM","34.16","5.97","115.50","108.25","114.38","5.70","","","","","","",""
"9/07/2019 2:00:00 PM","34.19","5.93","112.75","103.94","111.88","5.79","","","","","","",""
"9/07/2019 1:00:00 PM","34.84","5.91","114.75","101.75","108.00","4.86","","","","","","",""
"9/07/2019 12:00:00 PM","35.63","6.09","117.75","98.44","111.13","5.22","","","","","","",""
"9/07/2019 11:00:00 AM","35.44","5.63","111.50","90.44","103.50","6.60","","","","","","",""
"9/07/2019 10:00:00 AM","34.69","5.20","109.75","84.63","99.88","7.20","","","","","","",""
"9/07/2019 9:00:00 AM","34.03","5.11","105.00","69.13","102.50","5.09","","","","","","",""
"9/07/2019 8:00:00 AM","32.53","4.99","102.25","54.94","101.13","2.52","","","","","","",""
"9/07/2019 7:00:00 AM","23.06","5.11","65.75","48.06","95.75","2.03","","","","","","",""
"9/07/2019 6:00:00 AM","21.31","5.39","53.50","40.69","98.25","2.01","","","","","","",""
"9/07/2019 5:00:00 AM","22.78","4.98","32.50","15.06","98.25","1.61","","","","","","",""
"9/07/2019 4:00:00 AM","29.66","5.08","32.50","13.19","98.63","1.57","","","","","","",""
"9/07/2019 3:00:00 AM","15.72","5.06","35.50","13.31","99.13","1.58","","","","","","",""
"9/07/2019 2:00:00 AM","17.91","4.95","43.50","28.25","98.50","1.70","","","","","","",""
"9/07/2019 1:00:00 AM","22.81","5.04","51.75","48.38","98.13","1.79","","","","","","",""
"9/07/2019 12:00:00 AM","19.94","5.09","54.25","54.56","100.13","1.94","","","","","","",""
"8/07/2019 11:00:00 PM","21.97","4.96","57.25","59.06","101.63","2.05","","","","","","",""
"8/07/2019 10:00:00 PM","27.31","5.11","63.00","70.31","103.63","2.54","","","","","","",""
"8/07/2019 9:00:00 PM","33.25","5.01","62.75","66.06","104.50","2.56","","","","","","",""
"8/07/2019 8:00:00 PM","34.22","5.38","74.50","84.69","112.00","3.79","","","","","","",""
"8/07/2019 7:00:00 PM","34.31","5.64","104.00","95.69","116.50","5.08","","","","","","",""
"8/07/2019 6:00:00 PM","34.25","5.70","105.75","97.94","110.88","5.62","","","","","","",""
"8/07/2019 5:00:00 PM","34.19","5.91","111.25","102.75","110.13","5.17","","","","","","",""
"8/07/2019 4:00:00 PM","34.03","6.13","111.00","105.44","109.88","5.32","","","","","","",""
"8/07/2019 3:00:00 PM","34.25","5.80","109.00","99.94","109.13","5.61","","","","","","",""
"8/07/2019 2:00:00 PM","34.31","5.94","113.25","99.81","107.50","5.47","","","","","","",""
"8/07/2019 1:00:00 PM","34.25","5.68","112.50","99.06","107.38","4.82","","","","","","",""
"8/07/2019 12:00:00 PM","34.38","5.99","111.75","94.88","107.63","4.59","","","","","","",""
"8/07/2019 11:00:00 AM","34.38","5.52","110.50","90.75","104.00","6.55","","","","","","",""
"8/07/2019 10:00:00 AM","34.69","5.28","104.25","80.13","99.75","6.61","","","","","","",""
"8/07/2019 9:00:00 AM","33.69","5.10","98.00","63.75","102.63","3.57","","","","","","",""
"8/07/2019 8:00:00 AM","30.75","5.10","96.00","54.13","101.50","2.48","","","","","","",""
"8/07/2019 7:00:00 AM","20.50","5.02","67.50","48.88","95.13","1.86","","","","","","",""
"8/07/2019 6:00:00 AM","16.78","5.34","50.75","46.31","98.25","1.84","","","","","","",""
"8/07/2019 5:00:00 AM","31.56","4.88","34.25","15.94","97.75","1.66","","","","","","",""
"8/07/2019 4:00:00 AM","19.84","4.86","33.25","14.06","97.88","1.57","","","","","","",""
"8/07/2019 3:00:00 AM","10.69","4.74","35.00","14.94","98.50","1.57","","","","","","",""
"8/07/2019 2:00:00 AM","10.78","4.84","35.25","14.13","97.63","1.57","","","","","","",""
"8/07/2019 1:00:00 AM","18.22","4.76","36.00","28.63","97.38","1.61","","","","","","",""
"8/07/2019 12:00:00 AM","23.41","4.85","38.50","27.44","98.13","1.58","","","","","","",""
"7/07/2019 11:00:00 PM","15.41","4.86","39.50","30.19","98.50","1.68","","","","","","",""
"7/07/2019 10:00:00 PM","22.50","4.77","39.50","31.63","98.88","1.64","","","","","","",""
"7/07/2019 9:00:00 PM","21.88","4.86","39.25","31.50","99.00","1.85","","","","","","",""
"7/07/2019 8:00:00 PM","27.94","4.88","48.75","35.13","100.75","1.82","","","","","","",""
"7/07/2019 7:00:00 PM","21.59","4.87","62.50","61.94","106.00","2.61","","","","","","",""
"7/07/2019 6:00:00 PM","23.00","4.73","62.75","65.31","102.63","2.87","","","","","","",""
"7/07/2019 5:00:00 PM","17.81","4.83","70.00","65.38","93.63","2.49","","","","","","",""
"7/07/2019 4:00:00 PM","25.59","4.83","76.00","67.00","95.75","2.55","","","","","","",""
"7/07/2019 3:00:00 PM","21.09","4.73","72.00","63.00","94.25","2.45","","","","","","",""
"7/07/2019 2:00:00 PM","17.75","4.84","74.75","68.63","92.13","2.74","","","","","","",""
"7/07/2019 1:00:00 PM","17.78","4.81","67.00","66.38","92.13","2.65","","","","","","",""
"7/07/2019 12:00:00 PM","17.84","4.80","56.50","59.44","92.00","2.56","","","","","","",""
"7/07/2019 11:00:00 AM","25.94","4.88","48.00","50.00","89.63","2.27","","","","","","",""
"7/07/2019 10:00:00 AM","15.06","4.77","35.25","28.88","91.00","1.79","","","","","","",""
"7/07/2019 9:00:00 AM","12.50","4.87","37.25","25.63","99.38","1.61","","","","","","",""
"7/07/2019 8:00:00 AM","12.72","5.25","39.25","20.63","99.75","1.69","","","","","","",""
"7/07/2019 7:00:00 AM","13.09","4.97","36.25","24.31","95.00","1.72","","","","","","",""
"7/07/2019 6:00:00 AM","26.81","5.32","27.75","12.63","97.75","1.57","","","","","","",""
"7/07/2019 5:00:00 AM","9.06","5.09","27.25","12.56","98.25","1.57","","","","","","",""
"7/07/2019 4:00:00 AM","15.03","4.98","27.00","12.38","98.50","1.54","","","","","","",""
"7/07/2019 3:00:00 AM","19.41","5.08","28.50","12.75","99.50","1.55","","","","","","",""
"7/07/2019 2:00:00 AM","13.03","4.97","28.50","13.31","98.13","1.54","","","","","","",""
"7/07/2019 1:00:00 AM","25.09","5.06","34.25","27.25","98.38","1.58","","","","","","",""
"7/07/2019 12:00:00 AM","17.69","5.08","37.75","30.19","99.00","1.73","","","","","","",""
"6/07/2019 11:00:00 PM","15.28","4.98","36.75","29.25","100.00","1.66","","","","","","",""
"6/07/2019 10:00:00 PM","24.34","5.07","35.50","30.56","99.75","1.77","","","","","","",""
"6/07/2019 9:00:00 PM","25.63","5.10","40.25","34.31","100.13","1.76","","","","","","",""
