"Timestamp","FCU-00-10  CO2 Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log","FCU-00-10  ClgTmpSp Extended Trend Log","FCU-00-10 HtgTmpSp Extended Trend Log","FCU-00-10  ZnTmp Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log"
"9/02/2020 5:35:35 AM","505.60","21.34","25.00","21.00","23.08","21.34"
"9/02/2020 5:30:35 AM","483.00","21.37","25.00","21.00","23.08","21.37"
"9/02/2020 5:25:35 AM","501.00","21.38","25.00","21.00","23.10","21.38"
"9/02/2020 5:20:35 AM","511.40","21.40","25.00","21.00","23.11","21.40"
"9/02/2020 5:15:35 AM","479.60","21.42","25.00","21.00","23.11","21.42"
"9/02/2020 5:10:35 AM","491.40","21.44","25.00","21.00","23.13","21.44"
"9/02/2020 5:05:35 AM","495.60","21.46","25.00","21.00","23.13","21.46"
"9/02/2020 5:00:35 AM","489.80","21.48","25.00","21.00","23.14","21.48"
"9/02/2020 4:55:35 AM","506.60","21.49","25.00","21.00","23.15","21.49"
"9/02/2020 4:50:35 AM","504.00","21.51","25.00","21.00","23.16","21.51"
"9/02/2020 4:45:35 AM","463.40","21.53","25.00","21.00","23.17","21.53"
"9/02/2020 4:40:35 AM","494.20","21.54","25.00","21.00","23.18","21.54"
"9/02/2020 4:35:35 AM","508.40","21.55","25.00","21.00","23.19","21.55"
"9/02/2020 4:30:35 AM","498.40","21.57","25.00","21.00","23.19","21.57"
"9/02/2020 4:25:35 AM","495.60","21.58","25.00","21.00","23.21","21.58"
"9/02/2020 4:20:35 AM","493.20","21.59","25.00","21.00","23.21","21.59"
"9/02/2020 4:15:35 AM","509.80","21.60","25.00","21.00","23.22","21.60"
"9/02/2020 4:10:35 AM","516.00","21.62","25.00","21.00","23.23","21.62"
"9/02/2020 4:05:35 AM","501.80","21.63","25.00","21.00","23.23","21.63"
"9/02/2020 4:00:35 AM","478.00","21.64","25.00","21.00","23.24","21.64"
"9/02/2020 3:55:35 AM","491.60","21.66","25.00","21.00","23.25","21.66"
"9/02/2020 3:50:35 AM","482.20","21.67","25.00","21.00","23.26","21.67"
"9/02/2020 3:45:35 AM","487.60","21.69","25.00","21.00","23.27","21.69"
"9/02/2020 3:40:35 AM","497.80","21.71","25.00","21.00","23.27","21.71"
"9/02/2020 3:35:35 AM","486.40","21.72","25.00","21.00","23.29","21.72"
"9/02/2020 3:30:35 AM","495.00","21.74","25.00","21.00","23.30","21.74"
"9/02/2020 3:25:35 AM","493.00","21.76","25.00","21.00","23.30","21.76"
"9/02/2020 3:20:35 AM","492.40","21.78","25.00","21.00","23.32","21.78"
"9/02/2020 3:15:35 AM","499.40","21.79","25.00","21.00","23.33","21.79"
"9/02/2020 3:10:35 AM","486.60","21.82","25.00","21.00","23.34","21.82"
"9/02/2020 3:05:35 AM","492.80","21.84","25.00","21.00","23.35","21.84"
"9/02/2020 3:00:35 AM","489.80","21.86","25.00","21.00","23.36","21.86"
"9/02/2020 2:55:35 AM","490.60","21.88","25.00","21.00","23.37","21.88"
"9/02/2020 2:50:35 AM","508.20","21.90","25.00","21.00","23.38","21.90"
"9/02/2020 2:45:35 AM","511.60","21.93","25.00","21.00","23.39","21.93"
"9/02/2020 2:40:35 AM","523.60","21.95","25.00","21.00","23.41","21.95"
"9/02/2020 2:35:35 AM","513.60","21.97","25.00","21.00","23.42","21.97"
"9/02/2020 2:30:35 AM","499.60","22.00","25.00","21.00","23.43","22.00"
"9/02/2020 2:25:35 AM","500.20","22.02","25.00","21.00","23.44","22.02"
"9/02/2020 2:20:35 AM","493.80","22.04","25.00","21.00","23.45","22.04"
"9/02/2020 2:15:35 AM","493.60","22.06","25.00","21.00","23.46","22.06"
"9/02/2020 2:10:35 AM","503.20","22.09","25.00","21.00","23.48","22.09"
"9/02/2020 2:05:35 AM","493.80","22.11","25.00","21.00","23.49","22.11"
"9/02/2020 2:00:35 AM","520.40","22.13","25.00","21.00","23.50","22.13"
"9/02/2020 1:55:35 AM","508.40","22.16","25.00","21.00","23.51","22.16"
"9/02/2020 1:50:35 AM","503.40","22.17","25.00","21.00","23.52","22.17"
"9/02/2020 1:45:35 AM","507.20","22.19","25.00","21.00","23.53","22.19"
"9/02/2020 1:40:35 AM","515.20","22.22","25.00","21.00","23.54","22.22"
"9/02/2020 1:35:35 AM","513.20","22.24","25.00","21.00","23.55","22.24"
"9/02/2020 1:30:35 AM","520.60","22.26","25.00","21.00","23.56","22.26"
"9/02/2020 1:25:35 AM","509.00","22.28","25.00","21.00","23.58","22.28"
"9/02/2020 1:20:35 AM","500.40","22.30","25.00","21.00","23.59","22.30"
"9/02/2020 1:15:35 AM","500.00","22.33","25.00","21.00","23.59","22.33"
"9/02/2020 1:10:35 AM","501.60","22.35","25.00","21.00","23.60","22.35"
"9/02/2020 1:05:35 AM","508.40","22.37","25.00","21.00","23.61","22.37"
"9/02/2020 1:00:35 AM","509.20","22.39","25.00","21.00","23.63","22.39"
"9/02/2020 12:55:35 AM","512.20","22.41","25.00","21.00","23.64","22.41"
"9/02/2020 12:50:35 AM","505.60","22.44","25.00","21.00","23.64","22.44"
"9/02/2020 12:45:35 AM","497.00","22.45","25.00","21.00","23.66","22.45"
"9/02/2020 12:40:35 AM","509.80","22.48","25.00","21.00","23.67","22.48"
"9/02/2020 12:35:35 AM","507.20","22.50","25.00","21.00","23.68","22.50"
"9/02/2020 12:30:35 AM","497.60","22.52","25.00","21.00","23.70","22.52"
"9/02/2020 12:25:35 AM","495.20","22.55","25.00","21.00","23.71","22.55"
"9/02/2020 12:20:35 AM","497.40","22.58","25.00","21.00","23.73","22.58"
"9/02/2020 12:15:35 AM","512.00","22.61","25.00","21.00","23.75","22.61"
"9/02/2020 12:10:35 AM","501.60","22.64","25.00","21.00","23.76","22.64"
"9/02/2020 12:05:35 AM","525.80","22.68","25.00","21.00","23.79","22.68"
"9/02/2020 12:00:35 AM","505.20","22.71","25.00","21.00","23.80","22.71"
"8/02/2020 11:55:35 PM","495.40","22.74","25.00","21.00","23.82","22.74"
"8/02/2020 11:50:35 PM","498.80","22.77","25.00","21.00","23.83","22.77"
"8/02/2020 11:45:35 PM","489.80","22.80","25.00","21.00","23.85","22.80"
"8/02/2020 11:40:35 PM","495.80","22.83","25.00","21.00","23.87","22.83"
"8/02/2020 11:35:35 PM","495.40","22.86","25.00","21.00","23.88","22.86"
"8/02/2020 11:30:35 PM","491.20","22.89","25.00","21.00","23.90","22.89"
"8/02/2020 11:25:35 PM","509.20","22.93","25.00","21.00","23.91","22.93"
"8/02/2020 11:20:35 PM","501.00","22.96","25.00","21.00","23.93","22.96"
"8/02/2020 11:15:35 PM","505.60","22.99","25.00","21.00","23.94","22.99"
"8/02/2020 11:10:35 PM","499.00","23.03","25.00","21.00","23.96","23.03"
"8/02/2020 11:05:35 PM","524.00","23.07","25.00","21.00","23.97","23.07"
"8/02/2020 11:00:35 PM","512.40","23.10","25.00","21.00","23.99","23.10"
"8/02/2020 10:55:35 PM","518.40","23.14","25.00","21.00","24.01","23.14"
"8/02/2020 10:50:35 PM","493.40","23.17","25.00","21.00","24.02","23.17"
"8/02/2020 10:45:35 PM","499.20","23.21","25.00","21.00","24.04","23.21"
"8/02/2020 10:40:35 PM","504.20","23.25","25.00","21.00","24.06","23.25"
"8/02/2020 10:35:35 PM","508.40","23.29","25.00","21.00","24.08","23.29"
"8/02/2020 10:30:35 PM","516.40","23.33","25.00","21.00","24.10","23.33"
"8/02/2020 10:25:35 PM","499.00","23.37","25.00","21.00","24.12","23.37"
"8/02/2020 10:20:35 PM","520.40","23.40","25.00","21.00","24.14","23.40"
"8/02/2020 10:15:35 PM","507.00","23.45","25.00","21.00","24.16","23.45"
"8/02/2020 10:10:35 PM","517.40","23.49","25.00","21.00","24.19","23.49"
"8/02/2020 10:05:35 PM","505.00","23.54","25.00","21.00","24.21","23.54"
"8/02/2020 10:00:35 PM","508.40","23.59","25.00","21.00","24.23","23.59"
"8/02/2020 9:55:35 PM","498.00","23.63","25.00","21.00","24.26","23.63"
"8/02/2020 9:50:35 PM","505.20","23.69","25.00","21.00","24.28","23.69"
"8/02/2020 9:45:35 PM","487.80","23.73","25.00","21.00","24.30","23.73"
"8/02/2020 9:40:35 PM","498.40","23.78","25.00","21.00","24.32","23.78"
"8/02/2020 9:35:35 PM","513.00","23.83","25.00","21.00","24.34","23.83"
"8/02/2020 9:30:35 PM","502.40","23.87","25.00","21.00","24.36","23.87"
"8/02/2020 9:25:35 PM","514.60","23.92","25.00","21.00","24.39","23.92"
"8/02/2020 9:20:35 PM","496.60","23.98","25.00","21.00","24.41","23.98"
"8/02/2020 9:15:35 PM","507.00","24.03","25.00","21.00","24.44","24.03"
"8/02/2020 9:10:35 PM","508.20","24.08","25.00","21.00","24.45","24.08"
"8/02/2020 9:05:35 PM","512.00","24.14","25.00","21.00","24.48","24.14"
"8/02/2020 9:00:35 PM","497.60","24.19","25.00","21.00","24.51","24.19"
"8/02/2020 8:55:35 PM","505.80","24.25","25.00","21.00","24.53","24.25"
"8/02/2020 8:50:35 PM","501.20","24.30","25.00","21.00","24.56","24.30"
"8/02/2020 8:45:35 PM","501.00","24.36","25.00","21.00","24.58","24.36"
"8/02/2020 8:40:35 PM","508.20","24.42","25.00","21.00","24.61","24.42"
"8/02/2020 8:35:35 PM","497.80","24.47","25.00","21.00","24.64","24.47"
"8/02/2020 8:30:35 PM","502.80","24.51","25.00","21.00","24.67","24.51"
"8/02/2020 8:25:35 PM","503.60","24.55","25.00","21.00","24.69","24.55"
"8/02/2020 8:20:35 PM","506.40","24.61","25.00","21.00","24.72","24.61"
"8/02/2020 8:15:35 PM","504.60","24.68","25.00","21.00","24.75","24.68"
"8/02/2020 8:10:35 PM","530.40","24.75","25.00","21.00","24.77","24.75"
"8/02/2020 8:05:35 PM","497.80","24.81","25.00","21.00","24.79","24.81"
"8/02/2020 8:00:35 PM","527.00","24.86","25.00","21.00","24.81","24.86"
"8/02/2020 7:55:35 PM","505.60","24.91","25.00","21.00","24.83","24.91"
"8/02/2020 7:50:35 PM","503.40","24.96","25.00","21.00","24.85","24.96"
"8/02/2020 7:45:35 PM","504.00","25.01","25.00","21.00","24.87","25.01"
"8/02/2020 7:40:35 PM","507.80","25.05","25.00","21.00","24.89","25.05"
"8/02/2020 7:35:35 PM","500.20","25.08","25.00","21.00","24.90","25.08"
"8/02/2020 7:30:35 PM","501.60","25.12","25.00","21.00","24.92","25.12"
"8/02/2020 7:25:35 PM","503.00","25.16","25.00","21.00","24.94","25.16"
"8/02/2020 7:20:35 PM","508.20","25.19","25.00","21.00","24.96","25.19"
"8/02/2020 7:15:35 PM","509.80","25.22","25.00","21.00","24.97","25.22"
"8/02/2020 7:10:35 PM","515.00","25.25","25.00","21.00","24.99","25.25"
"8/02/2020 7:05:35 PM","516.80","25.27","25.00","21.00","25.00","25.27"
"8/02/2020 7:00:35 PM","514.00","25.30","25.00","21.00","25.01","25.30"
"8/02/2020 6:55:35 PM","518.00","25.32","25.00","21.00","25.03","25.32"
"8/02/2020 6:50:35 PM","507.20","25.33","25.00","21.00","25.03","25.33"
"8/02/2020 6:45:35 PM","505.00","25.35","25.00","21.00","25.04","25.35"
"8/02/2020 6:40:35 PM","503.20","25.37","25.00","21.00","25.05","25.37"
"8/02/2020 6:35:35 PM","519.80","25.38","25.00","21.00","25.05","25.38"
"8/02/2020 6:30:35 PM","503.60","25.40","25.00","21.00","25.05","25.40"
"8/02/2020 6:25:35 PM","506.00","25.41","25.00","21.00","25.06","25.41"
"8/02/2020 6:20:35 PM","497.20","25.42","25.00","21.00","25.06","25.42"
"8/02/2020 6:15:35 PM","517.40","25.43","25.00","21.00","25.07","25.43"
"8/02/2020 6:10:35 PM","509.00","25.44","25.00","21.00","25.07","25.44"
"8/02/2020 6:05:35 PM","516.60","25.45","25.00","21.00","25.07","25.45"
"8/02/2020 6:00:35 PM","503.20","25.45","25.00","21.00","25.07","25.45"
"8/02/2020 5:55:35 PM","517.80","25.46","25.00","21.00","25.07","25.46"
"8/02/2020 5:50:35 PM","499.80","25.46","25.00","21.00","25.07","25.46"
"8/02/2020 5:45:35 PM","505.60","25.46","25.00","21.00","25.07","25.46"
"8/02/2020 5:40:35 PM","507.80","25.46","25.00","21.00","25.06","25.46"
"8/02/2020 5:35:35 PM","506.00","25.45","25.00","21.00","25.06","25.45"
"8/02/2020 5:30:35 PM","505.80","25.45","25.00","21.00","25.06","25.45"
"8/02/2020 5:25:35 PM","514.00","25.44","25.00","21.00","25.06","25.44"
"8/02/2020 5:20:35 PM","499.00","25.43","25.00","21.00","25.05","25.43"
"8/02/2020 5:15:35 PM","502.60","25.43","25.00","21.00","25.05","25.43"
"8/02/2020 5:10:35 PM","511.40","25.42","25.00","21.00","25.05","25.42"
"8/02/2020 5:05:35 PM","516.60","25.41","25.00","21.00","25.04","25.41"
"8/02/2020 5:00:35 PM","507.40","25.40","25.00","21.00","25.05","25.40"
"8/02/2020 4:55:35 PM","517.40","25.40","25.00","21.00","25.05","25.40"
"8/02/2020 4:50:35 PM","501.20","25.39","25.00","21.00","25.04","25.39"
"8/02/2020 4:45:35 PM","517.40","25.38","25.00","21.00","25.05","25.38"
"8/02/2020 4:40:35 PM","509.00","25.38","25.00","21.00","25.05","25.38"
"8/02/2020 4:35:35 PM","504.60","25.37","25.00","21.00","25.05","25.37"
"8/02/2020 4:30:35 PM","504.40","25.36","25.00","21.00","25.05","25.36"
"8/02/2020 4:25:35 PM","525.20","25.36","25.00","21.00","25.05","25.36"
"8/02/2020 4:20:35 PM","511.40","25.35","25.00","21.00","25.06","25.35"
"8/02/2020 4:15:35 PM","513.00","25.34","25.00","21.00","25.06","25.34"
"8/02/2020 4:10:35 PM","531.00","25.33","25.00","21.00","25.06","25.33"
"8/02/2020 4:05:35 PM","524.00","25.32","25.00","21.00","25.06","25.32"
"8/02/2020 4:00:35 PM","509.20","25.31","25.00","21.00","25.06","25.31"
"8/02/2020 3:55:35 PM","485.20","25.29","25.00","21.00","25.06","25.29"
"8/02/2020 3:50:35 PM","507.80","25.27","25.00","21.00","25.06","25.27"
"8/02/2020 3:45:35 PM","518.00","25.25","25.00","21.00","25.06","25.25"
"8/02/2020 3:40:35 PM","532.60","25.24","25.00","21.00","25.06","25.24"
"8/02/2020 3:35:35 PM","503.80","25.21","25.00","21.00","25.06","25.21"
"8/02/2020 3:30:35 PM","504.40","25.19","25.00","21.00","25.06","25.19"
"8/02/2020 3:25:35 PM","511.20","25.17","25.00","21.00","25.06","25.17"
"8/02/2020 3:20:35 PM","519.40","25.14","25.00","21.00","25.06","25.14"
"8/02/2020 3:15:35 PM","515.60","25.12","25.00","21.00","25.06","25.12"
"8/02/2020 3:10:35 PM","516.40","25.09","25.00","21.00","25.06","25.09"
"8/02/2020 3:05:35 PM","519.60","25.07","25.00","21.00","25.06","25.07"
"8/02/2020 3:00:35 PM","517.80","25.05","25.00","21.00","25.06","25.05"
"8/02/2020 2:55:35 PM","508.80","25.03","25.00","21.00","25.06","25.03"
"8/02/2020 2:50:35 PM","515.20","25.00","25.00","21.00","25.06","25.00"
"8/02/2020 2:45:35 PM","508.40","24.97","25.00","21.00","25.06","24.97"
"8/02/2020 2:40:35 PM","507.40","24.95","25.00","21.00","25.06","24.95"
"8/02/2020 2:35:35 PM","504.40","24.93","25.00","21.00","25.07","24.93"
"8/02/2020 2:30:35 PM","516.00","24.90","25.00","21.00","25.07","24.90"
"8/02/2020 2:25:35 PM","524.40","24.88","25.00","21.00","25.07","24.88"
"8/02/2020 2:20:35 PM","512.40","24.86","25.00","21.00","25.07","24.86"
"8/02/2020 2:15:35 PM","509.60","24.83","25.00","21.00","25.08","24.83"
"8/02/2020 2:10:35 PM","523.20","24.81","25.00","21.00","25.08","24.81"
"8/02/2020 2:05:35 PM","523.00","24.79","25.00","21.00","25.08","24.79"
"8/02/2020 2:00:35 PM","519.20","24.77","25.00","21.00","25.08","24.77"
"8/02/2020 1:55:35 PM","519.00","24.75","25.00","21.00","25.09","24.75"
"8/02/2020 1:50:35 PM","513.20","24.72","25.00","21.00","25.09","24.72"
"8/02/2020 1:45:35 PM","514.40","24.70","25.00","21.00","25.09","24.70"
"8/02/2020 1:40:35 PM","518.00","24.67","25.00","21.00","25.09","24.67"
"8/02/2020 1:35:35 PM","522.20","24.64","25.00","21.00","25.09","24.64"
"8/02/2020 1:30:35 PM","524.40","24.61","25.00","21.00","25.09","24.61"
"8/02/2020 1:25:35 PM","509.20","24.59","25.00","21.00","25.09","24.59"
"8/02/2020 1:20:35 PM","519.40","24.56","25.00","21.00","25.09","24.56"
"8/02/2020 1:15:35 PM","533.60","24.53","25.00","21.00","25.09","24.53"
"8/02/2020 1:10:35 PM","509.00","24.50","25.00","21.00","25.09","24.50"
"8/02/2020 1:05:35 PM","517.80","24.47","25.00","21.00","25.09","24.47"
"8/02/2020 1:00:35 PM","517.00","24.44","25.00","21.00","25.10","24.44"
"8/02/2020 12:55:35 PM","531.20","24.41","25.00","21.00","25.10","24.41"
"8/02/2020 12:50:35 PM","512.00","24.38","25.00","21.00","25.10","24.38"
"8/02/2020 12:45:35 PM","520.60","24.35","25.00","21.00","25.10","24.35"
"8/02/2020 12:40:35 PM","516.40","24.32","25.00","21.00","25.10","24.32"
"8/02/2020 12:35:35 PM","531.60","24.29","25.00","21.00","25.10","24.29"
"8/02/2020 12:30:35 PM","506.60","24.26","25.00","21.00","25.10","24.26"
"8/02/2020 12:25:35 PM","519.00","24.23","25.00","21.00","25.09","24.23"
"8/02/2020 12:20:35 PM","523.60","24.19","25.00","21.00","25.08","24.19"
"8/02/2020 12:15:35 PM","502.60","24.17","25.00","21.00","25.08","24.17"
"8/02/2020 12:10:35 PM","518.60","24.14","25.00","21.00","25.07","24.14"
"8/02/2020 12:05:35 PM","523.80","24.10","25.00","21.00","25.06","24.10"
"8/02/2020 12:00:35 PM","509.20","24.06","25.00","21.00","25.04","24.06"
"8/02/2020 11:55:35 AM","528.00","24.03","25.00","21.00","25.03","24.03"
"8/02/2020 11:50:35 AM","505.60","23.98","25.00","21.00","25.01","23.98"
"8/02/2020 11:45:35 AM","504.20","23.94","25.00","21.00","24.99","23.94"
"8/02/2020 11:40:35 AM","533.40","23.89","25.00","21.00","24.97","23.89"
"8/02/2020 11:35:35 AM","528.00","23.85","25.00","21.00","24.94","23.85"
"8/02/2020 11:30:35 AM","509.40","23.79","25.00","21.00","24.91","23.79"
"8/02/2020 11:25:35 AM","517.00","23.74","25.00","21.00","24.88","23.74"
"8/02/2020 11:20:35 AM","513.60","23.68","25.00","21.00","24.84","23.68"
"8/02/2020 11:15:35 AM","503.20","23.62","25.00","21.00","24.80","23.62"
"8/02/2020 11:10:35 AM","541.20","23.55","25.00","21.00","24.76","23.55"
"8/02/2020 11:05:35 AM","510.00","23.49","25.00","21.00","24.72","23.49"
"8/02/2020 11:00:35 AM","505.20","23.43","25.00","21.00","24.67","23.43"
"8/02/2020 10:55:35 AM","509.20","23.36","25.00","21.00","24.63","23.36"
"8/02/2020 10:50:35 AM","522.80","23.30","25.00","21.00","24.57","23.30"
"8/02/2020 10:45:35 AM","503.80","23.23","25.00","21.00","24.53","23.23"
"8/02/2020 10:40:35 AM","500.60","23.16","25.00","21.00","24.47","23.16"
"8/02/2020 10:35:35 AM","512.40","23.07","25.00","21.00","24.42","23.07"
"8/02/2020 10:30:35 AM","521.80","22.99","25.00","21.00","24.36","22.99"
"8/02/2020 10:25:35 AM","525.40","22.91","25.00","21.00","24.29","22.91"
"8/02/2020 10:20:35 AM","521.00","22.83","25.00","21.00","24.23","22.83"
"8/02/2020 10:15:35 AM","509.60","22.75","25.00","21.00","24.16","22.75"
"8/02/2020 10:10:35 AM","516.00","22.67","25.00","21.00","24.09","22.67"
"8/02/2020 10:05:35 AM","499.20","22.59","25.00","21.00","24.03","22.59"
"8/02/2020 10:00:35 AM","513.60","22.50","25.00","21.00","23.95","22.50"
"8/02/2020 9:55:35 AM","522.00","22.42","25.00","21.00","23.88","22.42"
"8/02/2020 9:50:35 AM","509.60","22.32","25.00","21.00","23.81","22.32"
"8/02/2020 9:45:35 AM","515.00","22.23","25.00","21.00","23.73","22.23"
"8/02/2020 9:40:35 AM","518.80","22.13","25.00","21.00","23.66","22.13"
"8/02/2020 9:35:35 AM","500.40","22.04","25.00","21.00","23.58","22.04"
"8/02/2020 9:30:35 AM","526.20","21.95","25.00","21.00","23.51","21.95"
"8/02/2020 9:25:35 AM","521.80","21.86","25.00","21.00","23.44","21.86"
"8/02/2020 9:20:35 AM","508.20","21.77","25.00","21.00","23.37","21.77"
"8/02/2020 9:15:35 AM","518.80","21.69","25.00","21.00","23.30","21.69"
"8/02/2020 9:10:35 AM","528.80","21.61","25.00","21.00","23.24","21.61"
"8/02/2020 9:05:35 AM","509.60","21.54","25.00","21.00","23.17","21.54"
"8/02/2020 9:00:35 AM","515.00","21.47","25.00","21.00","23.10","21.47"
"8/02/2020 8:55:35 AM","506.00","21.40","25.00","21.00","23.04","21.40"
"8/02/2020 8:50:35 AM","511.20","21.35","25.00","21.00","23.00","21.35"
"8/02/2020 8:45:35 AM","527.00","21.30","25.00","21.00","22.95","21.30"
"8/02/2020 8:40:35 AM","509.00","21.26","25.00","21.00","22.90","21.26"
"8/02/2020 8:35:35 AM","513.00","21.22","25.00","21.00","22.87","21.22"
"8/02/2020 8:30:35 AM","504.80","21.17","25.00","21.00","22.83","21.17"
"8/02/2020 8:25:35 AM","521.20","21.13","25.00","21.00","22.81","21.13"
"8/02/2020 8:20:35 AM","508.60","21.09","25.00","21.00","22.78","21.09"
"8/02/2020 8:15:35 AM","508.20","21.06","25.00","21.00","22.76","21.06"
"8/02/2020 8:10:35 AM","496.80","21.06","25.00","21.00","22.74","21.06"
"8/02/2020 8:05:35 AM","522.80","21.04","25.00","21.00","22.73","21.04"
"8/02/2020 8:00:35 AM","499.00","21.01","25.00","21.00","22.71","21.01"
"8/02/2020 7:55:35 AM","519.80","20.99","25.00","21.00","22.70","20.99"
"8/02/2020 7:50:35 AM","491.60","20.96","25.00","21.00","22.69","20.96"
"8/02/2020 7:45:35 AM","502.80","20.94","25.00","21.00","22.67","20.94"
"8/02/2020 7:40:35 AM","504.40","20.91","25.00","21.00","22.67","20.91"
"8/02/2020 7:35:35 AM","507.40","20.89","25.00","21.00","22.65","20.89"
"8/02/2020 7:30:35 AM","505.00","20.87","25.00","21.00","22.65","20.87"
"8/02/2020 7:25:35 AM","489.40","20.85","25.00","21.00","22.63","20.85"
"8/02/2020 7:20:35 AM","501.00","20.84","25.00","21.00","22.63","20.84"
"8/02/2020 7:15:35 AM","502.20","20.83","25.00","21.00","22.62","20.83"
"8/02/2020 7:10:35 AM","483.60","20.83","25.00","21.00","22.62","20.83"
"8/02/2020 7:05:35 AM","499.60","20.83","25.00","21.00","22.62","20.83"
"8/02/2020 7:00:35 AM","505.80","20.83","25.00","21.00","22.62","20.83"
"8/02/2020 6:55:35 AM","491.40","20.83","25.00","21.00","22.62","20.83"
"8/02/2020 6:50:35 AM","499.20","20.84","25.00","21.00","22.62","20.84"
"8/02/2020 6:45:35 AM","506.60","20.85","25.00","21.00","22.62","20.85"
"8/02/2020 6:40:35 AM","500.40","20.86","25.00","21.00","22.63","20.86"
"8/02/2020 6:35:35 AM","511.60","20.87","25.00","21.00","22.64","20.87"
"8/02/2020 6:30:35 AM","510.40","20.88","25.00","21.00","22.64","20.88"
"8/02/2020 6:25:35 AM","502.20","20.89","25.00","21.00","22.65","20.89"
"8/02/2020 6:20:35 AM","519.40","20.90","25.00","21.00","22.66","20.90"
"8/02/2020 6:15:35 AM","500.40","20.92","25.00","21.00","22.67","20.92"
"8/02/2020 6:10:35 AM","526.60","20.93","25.00","21.00","22.68","20.93"
"8/02/2020 6:05:35 AM","501.60","20.95","25.00","21.00","22.68","20.95"
"8/02/2020 6:00:35 AM","496.20","20.97","25.00","21.00","22.69","20.97"
"8/02/2020 5:55:35 AM","512.20","20.99","25.00","21.00","22.70","20.99"
"8/02/2020 5:50:35 AM","511.60","21.00","25.00","21.00","22.71","21.00"
"8/02/2020 5:45:35 AM","508.40","21.02","25.00","21.00","22.72","21.02"
"8/02/2020 5:40:35 AM","511.00","21.04","25.00","21.00","22.73","21.04"
"8/02/2020 5:35:35 AM","514.40","21.05","25.00","21.00","22.74","21.05"
"8/02/2020 5:30:35 AM","498.60","21.07","25.00","21.00","22.75","21.07"
"8/02/2020 5:25:35 AM","505.40","21.10","25.00","21.00","22.76","21.10"
"8/02/2020 5:20:35 AM","504.40","21.11","25.00","21.00","22.77","21.11"
"8/02/2020 5:15:35 AM","503.40","21.13","25.00","21.00","22.78","21.13"
